model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,log_price
0,2016,11300,1,24426,0,76.3,1.6,True,False,False,9.332646496360152
3,2016,11500,1,45478,125,53.3,1.4,False,False,True,9.350189267092581
0,2017,11700,1,29754,30,55.4,1.4,False,False,True,9.367429587218957
4,2015,16500,0,46125,160,51.4,2.0,True,False,False,9.711176264112805
2,2017,13500,1,33484,150,60.1,1.4,False,False,True,9.510519035757246
9,2013,9250,1,88445,165,49.6,2.0,True,False,False,9.132486932771318
9,2014,11500,1,73362,150,54.3,2.0,True,False,False,9.350189267092581
0,2017,14300,0,26084,145,58.9,1.4,False,False,True,9.568084743872936
3,2013,9000,1,58024,30,61.4,2.0,True,False,False,9.105090961257085
4,2015,13500,1,80315,165,53.3,2.0,True,False,False,9.510519035757246
5,2017,18100,0,82221,145,54.3,3.0,True,False,False,9.803722464346553
3,2016,15600,1,19825,20,70.6,2.0,True,False,False,9.65509029374725
3,2017,18900,0,20291,30,62.8,2.0,True,False,False,9.846970109700957
5,2017,17500,1,20131,145,61.4,2.0,True,False,False,9.770013301136158
2,2019,18400,1,8433,145,51.4,1.6,True,False,False,9.820160289946374
5,2015,18600,0,37128,145,54.3,2.0,True,False,False,9.83097062169695
5,2017,20000,0,24963,145,61.4,2.0,True,False,False,9.90353755128617
5,2018,26000,0,9211,145,50.4,2.0,True,False,False,10.165890277802454
9,2016,16800,0,34811,145,52.3,2.0,True,False,False,9.729193687429403
0,2018,14700,0,37310,145,56.5,1.4,False,False,True,9.595670797663967
2,2018,19000,0,20175,145,42.2,1.5,False,False,True,9.852246888342531
3,2017,16500,0,47189,30,65.7,2.0,True,False,False,9.711176264112805
19,2016,19300,2,34500,200,40.9,2.0,False,False,True,9.867912187022208
2,2017,12400,1,39825,145,60.1,1.0,False,False,True,9.425532393502772
9,2017,16400,0,39147,150,47.9,1.4,False,False,True,9.70509758756311
5,2018,23100,0,36220,145,54.3,2.0,True,False,False,10.047631185616188
9,2019,30000,0,1365,150,32.5,2.0,False,False,True,10.308985993422082
9,2017,17500,0,31616,150,47.9,1.4,False,False,True,9.770013301136158
10,2020,50000,0,12,150,34.5,3.0,True,False,False,10.819798284210286
0,2016,12000,1,15167,0,67.3,1.0,False,False,True,9.392745258631441
9,2019,31950,0,593,145,31.7,2.0,False,False,True,10.37195875822042
3,2016,13900,1,37448,125,49.6,2.0,False,False,True,9.539716058977092
0,2016,11200,1,29227,30,55.4,1.4,False,False,True,9.32375833901174
3,2017,14800,1,42421,30,67.3,2.0,True,False,False,9.60245002503719
2,2017,13000,1,28439,145,60.1,1.0,False,False,True,9.472781556562168
5,2015,13200,1,89350,30,62.8,2.0,True,False,False,9.488047863280759
5,2016,15200,0,39314,30,64.2,2.0,True,False,False,9.62911649414402
9,2015,18200,0,34784,200,40.4,2.0,False,False,True,9.809231816610408
2,2017,13500,1,20479,150,60.1,1.0,False,False,True,9.510519035757246
10,2016,33000,0,12050,240,42.2,3.0,True,False,False,10.404293143019792
2,2017,16500,1,11706,150,55.4,1.5,False,False,True,9.711176264112805
8,2019,23000,0,7846,150,42.8,1.5,False,False,True,10.043292972227004
2,2019,31000,0,558,150,34.9,2.0,False,False,True,10.34177474101152
9,2019,32000,0,2796,150,31.7,2.0,False,False,True,10.373522431293592
2,2019,23500,0,2893,150,42.2,1.5,False,False,True,10.064798252418377
2,2013,11500,1,54553,125,53.3,1.4,False,False,True,9.350189267092581
2,2016,11200,1,83467,20,60.1,1.4,False,False,True,9.32375833901174
2,2019,20000,1,4986,145,47.9,1.0,False,False,True,9.90353755128617
3,2019,25250,0,11955,145,38.2,2.0,False,False,True,10.136621037879685
4,2013,16000,0,29806,200,40.4,2.0,False,False,True,9.680406499268875
2,2013,10000,1,65500,125,53.3,1.4,False,False,True,9.210440366976517
2,2019,20000,0,14337,145,42.2,1.5,False,False,True,9.90353755128617
0,2017,12000,1,22241,145,67.3,1.0,False,False,True,9.392745258631441
9,2017,18500,1,9203,150,51.4,1.4,False,False,True,9.825580063659602
2,2019,25000,0,11698,150,42.2,1.5,False,False,True,10.12667110305036
2,2019,23500,0,13573,150,41.5,1.5,False,False,True,10.064798252418377
8,2019,26500,0,964,150,40.9,1.5,False,False,True,10.184937747111391
2,2013,8990,1,85255,0,74.3,1.6,True,False,False,9.103979355984773
4,2019,26000,0,6100,145,50.4,2.0,True,False,False,10.165890277802454
3,2019,26500,0,4322,145,49.6,2.0,True,False,False,10.184937747111391
10,2020,50000,0,1246,140,117.7,2.0,False,True,False,10.819798284210286
12,2020,72500,0,10,150,32.8,3.0,True,False,False,11.19135563385109
10,2020,36500,0,1552,150,38.2,2.0,True,False,False,10.505094936455558
6,2020,45000,0,1200,150,38.2,3.0,True,False,False,10.714439990727769
10,2016,26000,0,19000,235,37.7,2.0,False,False,True,10.165890277802454
5,2020,30000,0,893,145,47.9,2.0,True,False,False,10.308985993422082
11,2019,46500,0,11294,145,32.8,3.0,True,False,False,10.747229096720554
2,2015,11500,1,37718,30,58.9,1.4,False,False,True,9.350189267092581
2,2017,12200,1,45826,20,60.1,1.0,False,False,True,9.409273194575334
2,2019,20000,1,3988,145,47.1,1.0,False,False,True,9.90353755128617
9,2014,12000,0,64798,200,47.9,2.0,True,False,False,9.392745258631441
10,2016,20700,0,33785,200,47.1,2.0,True,False,False,9.937937287265354
3,2018,16200,0,31617,145,51.4,1.4,False,False,True,9.692828247710418
0,2018,14500,0,50230,145,55.4,1.4,False,False,True,9.581972891547895
4,2019,22000,0,6066,145,51.4,2.0,False,False,True,9.99884318585288
3,2019,30000,0,3714,145,45.6,2.0,True,False,False,10.308985993422082
8,2019,22995,0,3800,150,46.3,1.6,True,False,False,10.043075566743182
0,2016,11500,1,15567,0,76.3,1.6,True,False,False,9.350189267092581
4,2015,11100,1,44757,30,61.4,2.0,True,False,False,9.314790473332646
0,2016,11500,1,17397,30,55.4,1.4,False,False,True,9.350189267092581
0,2016,13100,1,13022,30,55.4,1.4,False,False,True,9.48044384215367
0,2016,9500,1,37008,0,76.3,1.6,True,False,False,9.15915233520675
10,2019,33000,0,4601,145,38.2,2.0,True,False,False,10.404293143019792
0,2015,14000,0,23000,30,56.5,1.4,False,False,True,9.546884034617925
3,2019,25000,0,3522,145,38.7,2.0,False,False,True,10.12667110305036
3,2017,19500,0,30292,30,65.7,2.0,True,False,False,9.87822102528824
4,2019,28500,0,2607,145,39.8,2.0,False,False,True,10.25769445336048
10,2020,36500,0,26,145,38.2,2.0,True,False,False,10.505094936455558
11,2019,48500,0,3255,145,33.2,3.0,True,False,False,10.789339695269716
10,2019,32500,0,2833,145,38.2,2.0,True,False,False,10.389026137075234
2,2017,20000,0,8500,145,47.9,2.0,False,False,True,9.90353755128617
2,2019,21500,0,11844,145,42.2,1.5,False,False,True,9.975854724662028
10,2018,39000,0,13841,145,34.0,3.0,False,False,True,10.571342565808699
10,2016,24000,0,22682,235,37.7,2.0,False,False,True,10.085850775128717
8,2019,20000,1,2916,145,49.6,1.6,True,False,False,9.90353755128617
8,2017,19000,0,7200,145,54.3,1.4,False,False,True,9.852246888342531
2,2016,24490,0,19561,165,43.5,2.0,False,False,True,10.106060982105628
25,2016,24000,1,22353,240,38.7,2.0,False,False,True,10.085850775128717
0,2019,21490,0,19900,150,40.9,2.0,False,False,True,9.975389521825207
2,2019,23690,0,9338,145,42.2,1.5,False,False,True,10.07285050816569
7,2018,37000,0,10250,145,37.7,3.0,False,False,True,10.518700218288165
3,2019,23500,0,6992,145,38.7,2.0,False,False,True,10.064798252418377
8,2019,25000,0,5779,145,40.9,1.5,False,False,True,10.12667110305036
9,2019,29000,0,16001,145,31.7,2.0,False,False,True,10.275085591132715
11,2019,47500,0,11326,145,32.8,3.0,True,False,False,10.768506042432708
8,2019,26000,0,5731,145,40.9,1.5,False,False,True,10.165890277802454
2,2019,22000,0,14560,145,41.5,1.5,False,False,True,9.99884318585288
10,2019,35000,0,5098,145,38.2,2.0,True,False,False,10.463131911491967
10,2019,33490,0,7078,145,38.2,2.0,True,False,False,10.419032025002059
9,2014,13490,0,48000,200,47.9,2.0,True,False,False,9.509778075438817
7,2012,13290,0,64900,300,38.2,4.2,True,False,False,9.494842393421333
2,2017,14990,1,8936,20,60.1,1.4,False,False,True,9.615205300012315
3,2019,26900,0,5000,145,44.8,2.0,True,False,False,10.199918739620157
2,2019,23290,0,15390,150,42.2,1.5,False,False,True,10.055822298839407
2,2015,14000,0,63000,0,188.3,1.4,False,True,False,9.546884034617925
2,2019,18590,1,3735,145,51.4,1.6,True,False,False,9.830432871630217
3,2014,12490,1,58200,30,62.8,2.0,True,False,False,9.43276366396591
10,2019,31000,0,10250,145,38.2,2.0,True,False,False,10.34177474101152
9,2019,25390,1,792,145,40.9,1.5,False,False,True,10.142150059508008
8,2018,18490,1,5652,150,47.1,1.0,False,False,True,9.825039406206987
11,2019,46490,0,7445,145,32.8,3.0,True,False,False,10.747014024455444
2,2019,20500,1,5530,145,51.4,1.6,True,False,False,9.928228944424575
3,2019,25800,0,3952,145,44.8,2.0,True,False,False,10.158168529848494
3,2019,24450,0,3382,145,38.7,2.0,False,False,True,10.104426393862145
3,2019,24350,0,16500,145,49.6,2.0,True,False,False,10.100328195429285
8,2019,21300,0,2231,145,47.9,1.6,True,False,False,9.966509298952284
2,2019,21650,0,10995,145,42.2,1.5,False,False,True,9.982806921740384
3,2020,44500,0,3911,145,40.4,3.0,True,False,False,10.703266939811954
9,2017,20000,0,19760,150,47.9,1.4,False,False,True,9.90353755128617
8,2019,23500,0,4573,145,40.9,1.5,False,False,True,10.064798252418377
4,2019,27680,0,4965,145,39.8,2.0,False,False,True,10.228501536246666
2,2017,20680,0,20646,145,56.5,1.5,False,False,True,9.936970683352676
8,2019,30270,0,2150,145,34.0,2.0,False,False,True,10.317945437479338
8,2019,19500,1,7252,140,47.9,1.6,True,False,False,9.87822102528824
9,2019,27490,0,26200,150,47.1,2.0,True,False,False,10.221613957361983
9,2017,24790,0,14059,150,40.4,2.0,False,False,True,10.118235963061956
6,2019,48790,0,4700,145,35.8,3.0,True,False,False,10.795301148603121
5,2016,20490,0,33647,150,56.5,2.0,True,False,False,9.927741044336832
4,2016,22490,0,31987,265,35.8,3.0,False,False,True,10.020870508171171
0,2016,12290,1,22990,0,67.3,1.0,False,False,True,9.416622566214981
3,2018,20290,0,19450,150,50.4,1.4,False,False,True,9.917932716967623
3,2019,24680,0,14346,145,38.2,2.0,False,False,True,10.11378899583704
9,2017,21490,0,18438,150,47.9,1.4,False,False,True,9.975389521825207
7,2016,33000,0,33063,330,30.1,4.0,False,False,True,10.404293143019792
25,2017,22490,0,21755,205,42.8,2.0,False,False,True,10.020870508171171
8,2017,20690,0,12500,150,54.3,1.4,False,False,True,9.937454102099402
2,2016,18000,0,34222,30,56.5,1.4,False,False,True,9.798182590890704
3,2011,15888,0,74000,325,29.4,3.0,False,False,True,9.673382324888367
2,2013,9789,1,65000,20,68.9,2.0,True,False,False,9.189116735524555
7,1997,4650,0,122000,265,18.9,4.2,False,False,True,8.444837529224097
5,2014,11995,0,85000,30,61.4,2.0,True,False,False,9.392328539868899
10,2012,12990,0,91126,300,37.6,3.0,True,False,False,9.472012088995733
0,2017,13500,1,4520,0,67.3,1.0,False,False,True,9.510519035757246
0,2016,15000,0,22791,30,58.9,1.4,False,False,True,9.61587214452889
0,2018,17250,0,7629,150,56.5,1.4,False,False,True,9.755625391793744
17,2014,38444,0,58000,555,28.8,4.0,False,False,True,10.55698392746628
15,2013,23888,0,68000,555,26.4,4.2,False,False,True,10.081173380925554
4,2013,11189,1,64000,30,61.4,2.0,True,False,False,9.322775801305971
11,2014,24000,0,28310,300,38.2,3.0,True,False,False,10.085850775128717
2,2019,23950,0,11942,150,42.2,1.5,False,False,True,10.083765355620846
0,2019,21000,0,5210,150,47.1,1.0,False,False,True,9.952325334619427
9,2019,29000,0,14061,145,31.7,2.0,False,False,True,10.275085591132715
0,2015,13000,0,45669,20,60.1,1.4,False,False,True,9.472781556562168
6,2016,22990,2,26000,160,52.3,3.0,True,False,False,10.042858113983936
3,2012,9990,1,49500,30,62.8,2.0,True,False,False,9.209439966733019
9,2017,20995,0,11000,145,42.2,2.0,False,False,True,9.95208722237219
2,2016,28995,2,24000,300,34.9,2.5,False,False,True,10.274913168420769
0,2017,13000,1,15811,150,55.4,1.4,False,False,True,9.472781556562168
9,2019,29000,0,7126,150,38.2,1.5,False,False,True,10.275085591132715
4,2020,29000,0,4000,145,39.8,2.0,False,False,True,10.275085591132715
2,2019,21500,0,3500,145,52.3,1.6,True,False,False,9.975854724662028
8,2019,29000,0,3000,145,33.2,2.0,False,False,True,10.275085591132715
5,2020,38500,0,3000,145,34.0,2.0,False,False,True,10.55843949396453
3,2020,27750,0,6500,145,38.2,2.0,False,False,True,10.231027154561334
2,2010,6389,0,56155,160,52.3,2.0,True,False,False,8.76248954737158
10,2010,8685,0,96618,265,41.5,2.0,True,False,False,9.069467813094768
3,2019,34000,0,2500,145,35.8,2.0,False,False,True,10.434145214930487
7,2015,32000,0,30306,570,25.0,6.3,False,False,True,10.373522431293592
4,2018,23500,0,4021,145,52.3,1.4,False,False,True,10.064798252418377
2,2016,15500,0,10897,20,60.1,1.4,False,False,True,9.648659816955295
9,2019,30000,0,5689,145,32.5,2.0,False,False,True,10.308985993422082
2,2018,22000,0,13636,145,56.5,1.5,False,False,True,9.99884318585288
3,2020,43000,0,3000,145,40.4,3.0,True,False,False,10.668978650219241
3,2020,44000,0,7500,145,39.2,3.0,True,False,False,10.691967639914864
10,2020,48000,0,5000,145,34.5,3.0,True,False,False,10.778977123006351
8,2019,24950,0,7813,145,40.9,1.5,False,False,True,10.124669180536797
10,2018,32950,0,13472,145,40.4,2.0,False,False,True,10.402776888483789
0,2017,13300,1,12181,145,67.3,1.0,False,False,True,9.495594499353297
0,2018,18000,0,21002,150,55.4,1.4,False,False,True,9.798182590890704
11,2019,46000,0,19379,150,32.8,3.0,True,False,False,10.736418414365374
13,2019,125000,0,13663,150,21.4,5.2,False,False,True,11.736077016252437
9,2019,34000,0,3086,150,31.7,2.0,False,False,True,10.434145214930487
17,2018,70000,0,3840,150,29.4,4.0,False,False,True,11.156264806643742
10,2017,28000,0,30434,150,55.4,2.0,True,False,False,10.239995502805316
0,2019,20500,0,11295,150,47.1,1.0,False,False,True,9.928228944424575
2,2017,26000,0,25212,205,43.5,2.0,False,False,True,10.165890277802454
9,2015,15450,0,48898,150,54.3,2.0,True,False,False,9.645429005150419
13,2007,42992,0,39000,515,21.0,4.2,False,False,True,10.66879259072618
2,2015,11495,1,25223,20,60.1,1.4,False,False,True,9.34975442775886
0,2014,9495,2,48904,125,53.3,1.4,False,False,True,9.158625936289503
3,2016,17995,0,21056,160,45.6,2.0,False,False,True,9.797904789961063
3,2013,8995,0,95040,125,58.9,2.0,True,False,False,9.104535313079205
9,2016,17750,0,43328,165,50.4,2.0,True,False,False,9.784197131344804
0,2019,21500,0,3215,150,44.8,1.5,False,False,True,9.975854724662028
0,2015,11995,0,31000,30,56.5,1.4,False,False,True,9.392328539868899
2,2019,21000,1,3000,145,52.3,1.6,True,False,False,9.952325334619427
8,2019,20000,1,4000,145,47.9,1.6,True,False,False,9.90353755128617
10,2020,38500,0,2500,145,32.1,2.0,False,False,True,10.55843949396453
11,2020,59500,0,4000,145,33.2,3.0,True,False,False,10.993748398115178
10,2019,37000,0,2104,150,38.2,2.0,True,False,False,10.518700218288165
8,2019,24750,0,5295,150,40.9,1.5,False,False,True,10.11662117122102
9,2019,30000,0,3033,150,38.2,1.5,False,False,True,10.308985993422082
10,2019,36000,0,8434,150,38.2,2.0,True,False,False,10.491301994830229
7,2018,38500,0,4284,145,37.7,3.0,False,False,True,10.55843949396453
0,2019,21350,0,3500,145,40.9,2.0,False,False,True,9.968853855967382
9,2019,24850,1,3500,145,40.9,1.5,False,False,True,10.120653272163802
9,2019,29300,0,13031,150,31.7,2.0,False,False,True,10.285376924115587
9,2019,29300,0,12664,150,31.7,2.0,False,False,True,10.285376924115587
12,2018,51495,0,7000,145,33.6,3.0,True,False,False,10.849259413732451
0,2013,8495,1,67000,30,55.4,1.2,False,False,True,9.04735074348172
2,2010,6995,2,68493,125,51.4,1.4,False,False,True,8.853093836138493
25,2007,4999,1,85509,300,36.2,2.0,False,False,True,8.517193191416238
2,2005,2895,1,106790,240,35.3,1.6,False,False,True,7.971085753505607
4,2014,12999,0,92764,145,53.3,2.0,True,False,False,9.472704636443673
9,2019,27950,1,3000,145,40.9,1.5,True,False,False,10.238208256118535
9,2019,26350,1,3000,145,42.8,2.0,True,False,False,10.179261503913537
7,2019,42750,0,5000,145,48.7,3.0,True,False,False,10.663147865904188
4,2015,16250,1,61720,200,42.8,2.0,False,False,True,9.69590972432601
3,2016,16650,1,19093,20,70.6,2.0,True,False,False,9.720225553665117
2,2019,22500,0,7471,150,42.2,1.5,False,False,True,10.021315031649332
9,2019,29490,0,14437,150,31.7,2.0,False,False,True,10.29184041103433
9,2019,25250,1,3302,150,40.9,1.5,False,False,True,10.136621037879685
14,2016,29000,0,50796,300,34.9,2.5,False,False,True,10.275085591132715
9,2015,20999,2,24000,200,40.4,2.0,False,False,True,9.95227771670556
0,2018,16999,2,12000,150,62.8,1.0,False,False,True,9.740968623038354
0,2013,6999,1,90000,0,74.3,1.6,True,False,False,8.85366542803745
2,2017,27999,2,25000,150,41.5,2.0,False,False,True,10.239959789157341
9,2014,13995,1,28000,135,54.3,2.0,True,False,False,9.54652685348758
3,2006,2995,1,114000,195,48.7,2.0,True,False,False,8.005033344637111
3,2013,8995,1,63000,30,65.7,2.0,True,False,False,9.104535313079205
4,2014,9995,1,82000,20,64.2,2.0,True,False,False,9.209940291954844
11,2014,19250,0,33532,305,39.2,3.0,True,False,False,9.865318286418624
5,2019,28000,0,5000,145,47.9,2.0,True,False,False,10.239995502805316
12,2019,58000,0,8300,145,26.4,3.0,False,False,True,10.968215530759236
4,2020,31500,0,10,145,47.1,2.0,True,False,False,10.357774570341576
2,2020,16999,1,2718,150,49.6,1.0,False,False,True,9.740968623038354
4,2018,23000,1,22351,150,47.1,2.0,False,False,True,10.043292972227004
8,2019,29000,0,100,145,33.2,2.0,False,False,True,10.275085591132715
11,2018,51000,0,11858,145,32.1,3.0,True,False,False,10.839600519357369
2,2017,16000,1,20657,150,50.4,2.0,False,False,True,9.680406499268875
4,2015,15490,0,35717,145,48.7,1.8,False,False,True,9.648014489106362
5,2014,13999,0,51400,150,56.5,2.0,True,False,False,9.546812608597396
17,2016,52950,0,27000,325,29.4,4.0,False,False,True,10.877122236592484
0,2017,11095,1,24000,145,67.3,1.0,False,False,True,9.314339961994667
25,2008,5795,0,91000,280,36.2,2.0,False,False,True,8.664923303440572
9,2017,18950,2,30000,145,47.9,1.4,False,False,True,9.84961197956681
24,2017,46950,0,28000,145,39.2,4.0,True,False,False,10.75685978366411
0,2020,21400,0,7,145,44.8,1.0,False,False,True,9.97119292889014
8,2019,25000,1,9,145,49.6,1.6,True,False,False,10.12667110305036
8,2020,26500,0,10,145,42.2,1.5,False,False,True,10.184937747111391
0,2015,13250,0,40000,30,58.9,1.4,False,False,True,9.491828300264636
3,2017,17000,1,6989,150,51.4,1.4,False,False,True,9.741027444837728
2,2017,21000,0,20200,150,55.4,1.4,False,False,True,9.952325334619427
8,2017,20000,0,7400,150,54.3,1.4,False,False,True,9.90353755128617
10,2019,38500,0,126,150,32.1,2.0,False,False,True,10.55843949396453
10,2019,37000,0,250,150,32.1,2.0,False,False,True,10.518700218288165
10,2019,38000,0,200,150,32.1,2.0,False,False,True,10.545367754151743
0,2017,13350,1,11589,145,55.4,1.4,False,False,True,9.499346567390095
3,2020,49000,0,38,145,39.2,3.0,True,False,False,10.799595985047786
4,2020,32500,0,15,145,47.1,2.0,True,False,False,10.389026137075234
0,2019,21000,0,4288,145,47.1,1.0,False,False,True,9.952325334619427
3,2016,14495,0,53500,20,70.6,2.0,True,False,False,9.581628028282761
9,2019,31000,0,4815,145,31.7,2.0,False,False,True,10.34177474101152
4,2019,26000,0,10891,145,39.8,2.0,False,False,True,10.165890277802454
3,2004,1699,1,110000,315,36.2,2.5,True,False,False,7.438383530044307
2,2011,4395,1,132000,125,56.5,2.0,True,False,False,8.388450315523512
2,2019,19300,1,5000,145,56.5,2.0,True,False,False,9.867912187022208
4,2019,28000,0,2366,145,39.8,2.0,False,False,True,10.239995502805316
4,2019,25800,0,2383,145,39.8,2.0,False,False,True,10.158168529848494
